swnval,pos,neg,neut,yval
1.1875,3,2,13,0
1.25,5,0,9,0
1,0,0,3,0
0.95,2,2,4,0
1,0,0,9,0
1.03125,2,2,8,0
1.125,2,1,5,0
1,0,0,9,0
1,1,1,6,0
0.90625,3,1,14,0
1.3125,3,1,7,0
0.9375,0,1,3,0
1,0,0,6,0
1,0,0,2,0
0.75,2,1,9,0
0.9375,2,1,10,0
0.75,1,0,19,0
1.05,4,2,16,0
1.375,3,0,5,0
1.1,1,2,5,0
1,0,0,8,0
1.25,3,0,14,0
1.125,3,1,1,0
0.875,1,1,8,0
0.84375,6,1,11,0
1.125,3,0,8,0
1.125,3,0,5,0
1.3125,2,2,7,0
1.20833333333,4,1,9,0
1.375,1,0,6,0
0.625,1,1,4,0
0.75,0,1,2,0
1.01785714286,6,1,8,0
1.5,1,2,2,0
1,0,0,9,0
0.25,1,1,3,0
1.625,1,0,14,0
1,1,1,4,0
0.75,0,0,16,0
1.625,1,0,1,0
0.75,0,0,4,0
0.875,2,2,11,0
1.375,2,0,6,0
1.16666666667,5,1,3,0
1.3125,2,0,7,0
1,0,0,1,0
0.625,3,1,7,0
0.875,0,1,2,0
0.875,1,0,7,0
0.291666666667,1,4,8,0
1,1,0,2,0
1.5,3,1,1,0
1.125,2,0,4,0
0.375,0,1,4,0
1.5,2,0,6,0
1.5,1,0,9,0
0.875,0,1,7,0
1.0,2,1,2,0
1.33333333333,2,0,8,0
0.75,1,1,4,0
1.125,1,0,11,0
1.625,1,0,7,0
1.04166666667,3,3,9,0
1.5625,2,0,4,0
1.0,0,0,6,0
0.25,0,1,1,0
0.78125,1,3,8,0
0.875,2,1,8,0
0.8125,0,2,12,0
1.03125,2,2,12,0
0.875,1,2,4,0
1.5,2,0,11,0
0.75,1,2,7,0
1,0,0,1,0
1.125,1,1,4,0
0.75,2,1,3,0
1.08333333333,2,1,5,0
0.541666666667,1,2,11,0
1.10416666667,3,1,11,0
1.125,2,0,8,0
0.875,1,1,6,0
0.75,0,1,0,0
0.833333333333,1,2,4,0
1,0,0,8,0
1.5,0,0,5,0
1.0,2,1,14,0
1.5,1,0,3,0
1.05,1,4,4,0
1.125,1,0,10,0
1.08333333333,2,2,6,0
1,0,0,2,0
0.5,1,2,11,0
0.958333333333,1,1,6,0
1.125,1,0,3,0
0.666666666667,1,5,10,0
0.375,0,1,2,0
1,0,0,9,0
1.375,2,0,12,0
1.225,5,2,10,0
1,0,0,3,0
1.375,1,0,2,0
0.78125,1,8,0,0
0.875,0,0,1,0
1.225,3,3,15,0
0.875,1,2,7,0
1.0,2,1,17,0
1,0,0,1,0
0.803166666667,2,2,6,0
1.29166666667,2,1,3,0
1.0,1,2,5,0
0.9375,2,3,5,0
0.875,0,1,6,0
1,0,0,5,0
0.875,0,0,6,0
1.125,0,0,1,0
0.8125,1,2,9,0
1.0,3,1,7,0
1.5,1,0,4,0
0.5625,0,3,3,0
1.20833333333,3,1,8,0
1.625,1,0,6,0
0.708333333333,0,1,9,0
1.125,1,0,10,0
1.40625,4,0,9,0
1.125,2,1,9,0
1.1875,1,1,5,0
1.0625,4,1,8,0
0.9375,2,2,7,0
1.125,2,1,18,0
1.25,1,0,0,0
1.375,1,0,2,0
0.8125,0,2,5,0
1,0,0,0,0
1,1,0,13,0
0.791666666667,1,2,8,0
0.9375,1,1,7,0
0.75,0,2,15,0
1.1875,1,2,8,0
0.541666666667,0,3,13,0
1.125,1,0,3,0
1,0,0,2,0
0.9375,1,1,1,0
0.25,0,1,0,0
1.125,4,1,9,0
1.29166666667,2,1,12,0
1.29166666667,3,0,8,0
1,0,1,5,0
1.08333333333,1,1,5,0
1.25,2,1,13,0
1.125,1,1,6,0
0.925,3,3,15,0
1,0,0,1,0
0.875,1,2,11,0
1.625,3,1,11,0
1.3125,1,0,2,0
1.875,0,1,2,0
1.125,1,0,3,0
0.375,0,2,15,0
0.625,1,2,8,0
0.25,2,1,1,0
1.33333333333,2,2,6,0
1.25,3,0,9,0
0.833333333333,0,2,6,0
1,1,0,5,0
1.075,4,1,4,0
1,0,0,5,0
0.958333333333,5,0,4,0
1.375,1,0,3,0
0.875,0,4,9,0
1,0,0,3,0
1.125,1,1,7,0
1.125,0,0,2,0
1,0,0,1,0
0.75,0,1,9,0
1,0,0,5,0
1.375,1,0,14,0
1,0,0,0,0
1.25,4,0,7,0
1,0,0,0,0
0.888,0,1,3,0
1.625,1,0,6,0
1,0,0,10,0
0.59375,0,3,12,0
0.75,0,1,5,0
0.75,1,1,7,0
1,0,0,2,0
1.0625,1,0,8,0
1.375,1,0,12,0
1.5,2,0,9,0
1,1,0,10,0
1.25,2,0,4,0
1.4375,2,0,10,0
0.125,1,1,12,0
1,0,0,4,0
1.25,1,1,4,0
1.125,1,0,5,0
1,0,0,5,0
1.125,2,0,5,0
1.125,1,1,9,0
1.125,2,1,7,0
0.375,1,1,5,0
1.175,3,1,7,0
0.916666666667,1,2,6,0
1.0,2,2,9,0
1,0,0,2,0
1.20833333333,1,1,5,0
0.75,0,1,5,0
1.1875,1,1,2,0
1.29166666667,2,0,15,0
1.4375,1,0,5,0
1.25,1,1,4,0
1,0,1,3,0
0.925,2,3,10,0
0.916666666667,1,2,6,0
1.25,1,0,1,0
1.25,3,0,5,0
1.125,2,0,4,0
1.5,1,0,4,0
1,2,0,9,0
1.375,3,0,9,0
1.125,2,0,1,0
1.20833333333,5,2,10,0
0.75,0,1,3,0
0.6875,1,4,7,0
1.25,2,0,8,0
0.375,0,1,0,0
1.41666666667,3,1,6,0
0.875,0,1,4,0
0.75,1,2,9,0
0.375,2,3,4,0
1.125,1,2,6,0
1,0,1,3,0
1,1,0,5,0
0.5,0,1,7,0
1.125,5,1,5,0
0.75,0,1,6,0
1.025,3,1,7,0
0.875,0,0,1,0
0.625,0,2,5,0
1.0,0,2,10,0
0.375,0,1,2,0
1,1,0,8,0
1,2,0,2,0
1.0,2,1,7,0
1.25,2,0,8,0
0.5625,0,4,11,0
1,0,0,1,0
1.625,1,1,14,0
1.625,1,0,11,0
1.0625,1,0,9,0
1.125,1,0,6,0
1.625,1,0,1,0
1.0,2,1,4,0
1.4375,2,0,0,0
1,0,0,3,0
1,1,0,0,0
1.5625,2,0,11,0
1.5,1,0,3,0
1.15625,4,1,10,0
1,0,0,3,0
0.625,1,1,4,0
1.0625,2,1,17,0
0.875,0,1,2,0
1.08333333333,4,1,10,0
1,1,0,9,0
1.875,2,0,13,0
1.3125,2,0,7,0
1.0,3,1,10,0
1.625,1,1,10,0
0.375,0,0,1,0
1.375,1,1,2,0
0.75,0,1,3,0
0.95,2,2,13,0
0.9375,1,1,6,0
0.892857142857,3,5,13,0
1.0,2,1,13,0
1.125,1,0,0,0
1.625,1,0,5,0
1.125,2,1,7,0
1,0,0,3,0
1.16666666667,5,1,11,0
1.0625,3,1,15,0
1,0,1,8,0
1,0,0,16,0
1.0,2,1,1,0
1,0,0,7,0
0.375,1,1,8,0
1,0,0,3,0
0.8125,3,0,6,0
1.04166666667,1,1,10,0
1,0,0,4,0
1.125,1,0,6,0
1,0,1,6,0
0.875,0,1,2,0
1.625,1,0,2,0
1.125,1,1,4,0
1.0,1,1,6,0
1.1,4,2,14,0
0.708333333333,0,2,2,0
1,0,0,2,0
1.29166666667,4,1,8,0
1.25,0,0,3,0
0.875,3,1,9,0
0.75,1,2,8,0
0.5,2,0,11,0
0.5625,0,1,3,0
1.1875,1,1,5,0
1,1,0,6,0
1.125,2,1,4,0
1,1,0,6,0
1.125,1,0,1,0
1.25,2,0,8,0
0.625,0,0,11,0
1.02083333333,3,1,5,0
1.125,1,0,6,0
0.8125,2,1,8,0
1.5,2,0,5,0
1,0,0,5,0
1,0,0,0,0
1,1,0,1,0
0.708333333333,1,2,6,0
1.04166666667,3,2,3,0
1.375,1,0,1,0
0.75,0,1,5,0
1.5,1,0,5,0
1.125,3,1,10,0
1.0,1,1,5,0
1,0,0,4,0
0.875,1,1,5,0
1,0,0,4,0
1,0,0,7,0
0.875,0,1,6,0
0.9375,1,3,5,0
0.25,1,2,7,0
0.75,1,1,6,0
1.5,1,0,8,0
1,0,0,4,0
1.625,2,0,14,0
1.375,0,0,1,0
0.75,0,1,3,0
1,0,0,4,0
1.4375,2,0,5,0
1.20833333333,2,1,13,0
0.75,1,1,5,0
1.5,2,0,6,0
0.75,0,1,1,0
0.9375,1,1,14,0
1,1,0,7,0
0.833333333333,0,2,9,0
0.875,2,5,9,0
1.3125,2,0,11,0
1,0,0,2,0
1.04166666667,3,1,13,0
0.375,0,1,4,0
1,1,0,3,0
0.25,0,1,2,0
0.75,0,1,2,0
0.75,0,1,1,0
1.14583333333,4,2,11,0
1.25,1,1,5,0
0.916666666667,1,2,3,0
1.1875,1,1,9,0
0.75,1,1,9,0
0.6875,1,2,2,0
1.5,3,0,15,0
0.8125,0,1,5,0
0.9375,2,1,5,0
1.125,1,0,3,0
1.625,2,1,8,0
1.125,1,1,8,0
1.125,1,0,4,0
1,1,0,2,0
0.6875,1,2,9,0
1.1875,3,1,2,0
1.1875,1,1,11,0
1.20833333333,2,2,9,0
0.75,0,1,4,0
0.75,0,1,2,0
1.125,1,0,7,0
0.875,2,4,9,0
0.875,0,1,8,0
0.625,1,1,4,0
0.75,1,2,3,0
1,1,0,6,0
1.1875,2,0,7,0
1,0,0,3,0
1.125,2,0,7,0
0.25,0,1,8,0
1.25,1,2,11,0
1.3125,2,0,1,0
1,0,0,3,0
0.9375,0,1,1,0
1.25,7,0,12,0
0.25,0,1,8,0
0.375,0,1,2,0
1.21875,3,1,5,0
1.125,2,0,9,0
0.625,0,0,9,0
0.875,0,2,5,0
0.9375,2,1,9,0
0.96875,3,1,6,2
1.0625,1,1,1,2
1.125,2,0,4,2
1,0,0,1,2
1.125,1,0,8,2
1,0,0,0,2
1,0,0,10,2
1.25,1,1,13,2
1.1875,2,1,4,2
1.625,0,0,14,2
1.5,2,1,9,2
1,0,0,3,2
1,0,0,4,2
1.125,0,1,5,2
1,0,0,2,2
1.0,2,0,11,2
1.125,1,0,0,2
1.0625,1,1,8,2
1,0,0,2,2
0.9375,1,1,2,2
1.125,0,1,1,2
1.3125,2,0,7,2
1,0,0,2,2
1.0625,1,1,4,2
1,0,0,3,2
1,0,1,0,2
1.5625,2,0,7,2
0.25,0,1,10,2
0.375,2,4,5,2
1.625,1,1,4,2
1.5,3,0,3,2
1,1,0,4,2
1.125,1,0,5,2
1.875,1,0,2,2
1.0,2,1,7,2
0.75,2,1,4,2
1,1,0,12,2
1,0,0,2,2
0.75,2,1,9,2
1.04166666667,2,1,6,2
1,0,0,3,2
1.16666666667,4,1,4,2
1.3125,1,0,1,2
0.875,1,1,0,2
1.08333333333,3,2,5,2
1.125,1,1,1,2
1.4375,5,1,7,2
1.29166666667,3,0,4,2
1.375,3,0,13,2
1.125,0,0,4,2
1.125,3,0,5,2
0.75,0,1,5,2
1.5,1,0,3,2
1.20833333333,1,1,6,2
1.375,3,0,8,2
1,0,0,1,2
1.0,1,2,6,2
1,1,0,8,2
1,0,0,6,2
1.34375,4,0,9,2
1.5,1,1,1,2
1,1,0,4,2
1,0,0,4,2
1,2,2,13,2
1.875,1,0,3,2
1.625,1,1,4,2
1.1875,1,0,6,2
1.5,1,0,5,2
1.125,2,0,5,2
1.1875,3,0,9,2
0.75,1,1,4,2
1.425,3,1,8,2
1.125,2,0,9,2
1.875,2,0,2,2
1.25,0,0,3,2
1.5,3,0,7,2
1.0,1,1,12,2
1,1,0,3,2
0.875,0,2,4,2
1.15625,2,2,11,2
1.45833333333,2,0,4,2
1.20833333333,1,1,12,2
1,0,0,2,2
1,0,0,0,2
1,0,0,2,2
0.916666666667,1,1,9,2
0.875,0,0,5,2
1.20833333333,2,1,17,2
1,0,0,1,2
1,0,0,4,2
1.15,3,2,8,2
1.5,1,0,0,2
1.25,1,0,1,2
1.5,2,0,4,2
1.8125,2,0,4,2
1,0,0,0,2
1.125,3,0,4,2
1.125,0,0,3,2
1.41666666667,3,1,5,2
1.5,1,0,2,2
0.875,1,0,4,2
1.5,2,0,1,2
0.8125,2,3,6,2
1.25,2,0,6,2
1.3125,4,1,9,2
0.875,0,2,4,2
1.0,1,1,1,2
1.125,1,0,1,2
1,0,0,3,2
1.75,1,0,2,2
1.625,2,0,10,2
1.16666666667,2,1,10,2
0.875,0,1,1,2
1,1,0,2,2
1.375,1,0,5,2
1.1875,3,0,11,2
1.5,3,0,2,2
0.625,1,1,6,2
1.625,1,0,3,2
1.125,1,0,5,2
1,1,0,1,2
1,0,0,0,2
0.875,0,0,12,2
1.25,1,1,8,2
1.0,2,2,11,2
1.875,1,0,2,2
1.5,3,0,7,2
1.125,3,0,4,2
1.33333333333,2,0,7,2
0.9375,1,1,4,2
1.08333333333,2,1,3,2
1,0,1,8,2
1,0,0,5,2
0.625,0,2,6,2
1.04166666667,4,1,13,2
1,0,0,3,2
1.3125,2,1,1,2
1,0,0,1,2
1.3125,2,0,6,2
1.4375,1,0,2,2
0.875,1,1,8,2
1,0,0,3,2
1.15625,2,1,6,2
1.45833333333,1,0,3,2
1.125,3,0,4,2
1.375,2,0,10,2
1.625,1,0,9,2
1,0,0,2,2
1.5,0,0,1,2
1.15625,1,1,11,2
1,0,0,4,2
1.08333333333,2,1,6,2
1.375,4,0,9,2
0.625,0,0,7,2
1.25,3,0,3,2
1.03125,2,1,6,2
1.625,1,0,5,2
1.25,2,0,11,2
1.5,4,0,11,2
1.125,1,0,3,2
1,0,0,2,2
1.0,1,1,10,2
1.5,5,0,11,2
1.20833333333,2,1,7,2
1.29166666667,3,0,5,2
1.75,1,0,0,2
0.8125,1,1,4,2
1,1,0,8,2
1.375,1,0,9,2
1.09375,2,0,7,2
1.0625,3,2,1,2
0.875,0,1,6,2
1.75,3,0,8,2
1.1875,1,1,2,2
0.9375,1,1,9,2
0.875,0,0,0,2
1,0,1,7,2
1.08333333333,2,1,3,2
1,2,0,5,2
1,1,0,7,2
1.3125,2,0,7,2
0.9375,2,1,6,2
1.4375,2,0,9,2
1.25,0,0,0,2
1.20833333333,3,1,4,2
0.958333333333,2,2,12,2
0.875,0,1,13,2
1.0,1,2,10,2
1.08333333333,4,1,12,2
1.125,2,0,3,2
1,0,0,5,2
1,0,0,1,2
1.5,2,0,4,2
1.125,2,0,4,2
1.125,2,0,5,2
1.4375,1,0,2,2
1.0625,2,0,5,2
0.875,0,0,8,2
1.08333333333,3,1,6,2
1,0,0,6,2
1.16666666667,3,0,4,2
1,0,0,9,2
0.75,2,1,7,2
1,1,0,1,2
1.5,1,0,2,2
1.25,2,0,11,2
1.25,2,0,7,2
1.3125,2,0,7,2
1.125,1,1,5,2
1.125,0,0,5,2
1.75,1,0,3,2
1.625,2,0,5,2
1.375,2,1,11,2
1.23214285714,5,1,9,2
1.08333333333,0,1,14,2
0.7888,2,3,7,2
1.08333333333,1,1,2,2
1,0,0,5,2
1.3125,1,1,4,2
1.125,3,2,13,2
1.125,2,0,7,2
1.5,1,0,18,2
0.75,1,1,7,2
1,1,0,20,2
1.875,1,0,3,2
1.125,2,0,5,2
1,0,0,6,2
1.16666666667,4,2,11,2
1,0,0,1,2
1.5,1,0,0,2
1,0,0,1,2
1,0,0,4,2
0.8125,1,1,8,2
1.25,2,0,14,2
1.45833333333,1,0,4,2
1.4375,2,0,5,2
1.08333333333,2,1,5,2
1,0,0,2,2
1.125,1,0,2,2
1.25,4,1,11,2
1,0,0,1,2
1.5,2,0,6,2
1.1875,4,0,9,2
1.1875,2,1,9,2
0.90625,2,2,12,2
1.1875,2,4,13,2
1.25,2,0,3,2
1.5,2,0,6,2
1.5625,3,0,7,2
1,0,1,3,2
1.125,0,0,4,2
0.791666666667,3,3,13,2
0.875,0,1,7,2
0.875,0,0,4,2
0.791666666667,2,2,6,2
1.125,2,2,6,2
1.375,1,0,5,2
1.29166666667,1,0,6,2
1,0,0,11,2
1.125,1,1,9,2
1,1,0,4,2
1.375,1,0,2,2
1.3125,2,0,2,2
0.7388,2,1,4,2
1.25,1,0,6,2
1,0,0,3,2
1.04166666667,2,1,5,2
1.28125,2,2,5,2
0.875,0,1,0,2
1.1875,4,0,6,2
1.0,1,1,6,2
1.47916666667,6,0,6,2
1.375,2,0,9,2
1.1875,2,1,10,2
0.625,0,1,3,2
0.916666666667,2,1,13,2
1.04166666667,5,2,7,2
0.875,1,0,3,2
1,0,0,1,2
1.5,5,0,8,2
1.3125,1,1,2,2
1,0,0,4,2
1.25,1,0,14,2
1.625,2,0,2,2
0.9375,3,1,10,2
1.5,2,0,7,2
1.125,1,0,5,2
1.0,2,1,14,2
0.75,0,1,8,2
1.1875,2,2,14,2
1.375,1,1,8,2
1.1875,2,0,5,2
1.1875,2,0,9,2
1,0,0,5,2
1.04166666667,2,3,12,2
1.5,2,0,1,2
1.5,1,0,4,2
1.5,1,0,0,2
1,0,0,8,2
1,0,0,5,2
1,0,0,5,2
1,0,0,0,2
1.3125,2,0,7,2
1,0,0,11,2
1.25,2,1,5,2
1.375,1,0,9,2
1,0,0,5,2
1.1875,4,0,11,2
1.125,2,0,2,2
1,0,0,2,2
1.04166666667,0,1,7,2
1.25,1,0,2,2
1.275,5,0,8,2
1.625,1,0,3,2
1.375,3,0,11,2
1.25,2,0,7,2
1.1875,2,0,7,2
0.875,0,1,3,2
1.5,0,0,0,2
0.375,0,2,14,2
1.08333333333,2,1,9,2
1.625,1,1,1,2
1.4,4,2,9,2
1,0,0,3,2
1,0,0,0,2
1.125,2,1,8,2
1.25,1,1,7,2
1,0,0,1,2
1,1,0,4,2
1,0,0,1,2
0.8125,1,1,1,2
0.75,0,1,2,2
1.25,0,0,0,2
1.875,1,0,3,2
1,0,0,1,2
1.5,1,0,0,2
1,0,1,6,2
1.16666666667,2,1,5,2
1.5,1,0,2,2
1.34375,2,0,12,2
1.125,2,0,6,2
0.875,0,1,3,2
0.875,0,1,11,2
1.0,2,1,8,2
1,0,0,0,2
1.33333333333,2,1,2,2
1.1875,2,0,6,2
1.1875,2,1,4,2
0.833333333333,3,3,7,2
0.791666666667,1,3,5,2
1.375,2,0,3,2
1.375,1,2,11,2
1,1,0,3,2
0.916666666667,2,1,15,2
1,0,0,1,2
1,0,0,2,2
1.5,0,0,6,2
1,0,0,8,2
1.5,1,0,1,2
1,0,0,3,2
1.125,1,0,2,2
1.15625,4,1,4,2
1.4,5,0,10,2
1.125,1,0,6,2
1,0,0,7,2
1,0,0,1,2
0.9375,1,1,3,2
1.25,2,0,3,2
1,0,0,2,2
1,0,0,5,2
1,0,0,1,2
1.25,4,2,14,2
1,0,0,3,2
1.40625,4,0,11,2
1.375,1,0,4,2
1.33333333333,3,0,9,2
1,1,1,6,2
1,0,0,8,2
1.625,1,0,4,2
0.5,0,1,4,2
1.625,2,0,5,2
1,0,1,4,2
1.09375,2,2,2,2
1.125,2,0,3,2
1.08928571429,3,2,10,2
1.16666666667,2,0,11,2
1.75,0,0,2,2
1.25,2,0,2,2
1.375,2,0,4,2
1,0,0,2,2
0.875,0,0,0,2
1,0,0,6,2
1,0,0,0,2
0.875,1,2,9,2
1.5,1,0,6,2
1.625,2,0,5,2
1.20833333333,1,0,10,2
1.35,6,0,17,2
1.3125,3,0,4,2
1.5625,2,0,6,2
1.0,1,1,9,2
0.5,0,0,1,2
1.125,2,0,2,2
1.25,2,0,3,2
1,0,0,4,2
1.25,1,0,7,2
1.4,5,0,10,2
0.4375,1,2,9,2
1.125,1,0,9,2
1.4375,4,0,7,2
1.25,4,1,11,2
0.5,0,1,7,2
1.3125,1,0,4,2
1.1875,1,0,0,2
1.4375,6,0,6,2
1.4375,1,0,4,2
0.964285714286,3,3,11,2
1,0,0,3,2
1,0,0,4,2
1.25,1,0,10,2
1.125,2,0,9,2
1.25,1,0,6,2
1.375,1,0,0,2
1,0,1,3,2
1.25,1,0,6,2
1,1,0,6,2
1.4,5,0,10,2
1,0,0,3,2
1.09375,5,0,7,2
1.125,2,0,11,2
1.03125,2,1,5,2
1.5,0,0,4,2
0.875,0,0,3,2
1.3125,2,1,5,2
1.125,2,0,3,2
1,0,0,4,2
0.75,0,1,3,2
1.03125,2,2,9,2
1,0,0,1,2
1.0,1,1,2,2
1.125,3,0,6,2
1.125,0,0,3,2
1,0,0,4,2
0.916666666667,2,1,5,2
1.125,1,0,3,2
1,0,0,2,2
1.375,2,0,6,2
1.375,2,1,9,2
1.1875,1,0,5,2
0.25,0,1,10,2
1.0,1,1,7,2
1.5,2,0,5,2
1.125,1,0,7,2
0.75,0,1,5,2
1.5625,2,1,1,2
1.125,2,0,15,2
1,0,1,4,2
1,1,1,3,2
0.75,1,2,8,2
1.25,2,0,4,2
1,0,0,4,2
0.9375,1,2,13,2
1.125,1,0,1,2
1.625,1,0,6,2
0.96875,1,2,9,2
1,0,0,0,2
0.9375,0,1,2,2
1.25,2,0,4,2
1.5625,1,0,6,2
1.125,1,0,0,2
1.29166666667,2,0,3,2
1.34375,4,3,13,2
1.10714285714,5,1,8,2
1.5625,3,0,7,2
1.25,2,0,1,2
1.125,1,0,1,2
1.375,4,0,4,2
1.03125,3,1,7,2
1.4,5,0,10,2
1.3125,1,0,3,2
0.625,0,2,8,2
1.0,1,1,8,2
1.375,2,0,1,2
1.0625,1,0,3,2
0.875,0,2,11,2
1.29166666667,5,0,10,2
1.5625,1,0,3,2
0.666666666667,1,3,7,2
1.375,1,0,5,2
1,1,0,4,2
1.25,3,0,2,2
1,0,0,7,2
1.4,5,0,10,2
1,0,0,2,2
1.35,4,1,2,2
1,1,1,5,2
1.6,4,0,7,2
1.4,5,0,10,2
1.33333333333,2,1,7,2
1.375,6,0,7,2
1.125,1,0,8,2
1.5,2,1,12,2
1,0,0,0,2
1.0625,1,0,2,2
1.1875,3,0,5,2
1.125,1,1,9,2
1.0625,1,1,6,2
1.0,0,1,9,2
1.25,1,1,2,2
1.4,5,0,10,2
1,0,0,4,2
1.0,5,0,4,2
1.25,1,1,6,2
1.3,5,1,4,2
1.375,1,0,4,2
0.958333333333,2,2,11,2
1.16666666667,2,1,3,2
0.5,0,1,3,2
1,1,0,3,2
1.4,5,0,10,2
1.33333333333,3,1,1,2
0.9375,0,1,11,2
0.75,0,1,6,2
0.9375,0,1,2,2
1.125,3,1,10,2
0.916666666667,1,2,8,2
1.6875,2,0,4,2
1.375,1,0,9,2
1.5,1,0,12,2
1,0,0,2,2
1.4,5,0,10,2
1,0,0,8,2
0.625,1,0,10,2
1.6875,2,0,11,2
1.3125,2,0,5,2
1.5,2,0,2,2
0.9375,3,1,4,2
1,0,0,1,2
1.125,0,0,3,2
1.375,2,0,4,2
1,0,0,0,2
1.375,4,0,5,2
1,0,0,2,2
0.75,1,0,12,2
0.875,1,0,1,2
1.0,1,0,9,2
1.125,2,0,1,2
1.08333333333,1,1,5,2
1.25,3,1,12,2
1.125,5,0,11,2
1,0,0,2,2
1,1,0,5,2
0.875,0,1,6,2
1.0,2,1,7,2
1.29166666667,2,0,9,2
1.125,2,0,6,2
1.25,1,0,2,2
0.875,1,1,15,2
1.375,2,0,4,2
1.5,2,0,6,2
1.0125,5,2,7,2
1,0,0,5,2
1.125,1,0,11,2
1.5,1,0,11,2
1.29166666667,2,0,3,2
1,0,0,4,2
1,0,0,5,2
1.625,2,0,12,2
1.5,2,0,7,2
1.2,4,1,5,2
1.375,1,0,1,2
1.4,5,0,10,2
1.875,1,0,6,2
1.5,2,0,2,2
1,0,0,2,2
1,1,0,4,2
1.29166666667,2,0,7,2
1.29166666667,3,1,6,2
1,0,0,4,2
1.5,1,0,10,2
1.58333333333,2,1,7,2
1.625,1,0,4,2
0.6875,0,1,9,2
1.14583333333,5,1,4,2
1,0,0,7,2
1.25,2,0,2,2
1,0,0,3,2
1,0,0,1,2
1.0,1,0,4,2
1,0,0,5,2
1.33928571429,5,0,7,2
1,0,0,1,2
1.3125,2,0,4,2
1.03125,3,2,9,2
1,0,0,2,2
1,0,0,0,2
1.125,2,0,9,2
1.375,2,0,7,2
1,0,0,0,2
1,1,0,4,2
1.0625,1,1,5,2
1.20833333333,2,0,2,2
0.9375,2,1,11,2
1.4,5,0,10,2
1,1,0,3,2
1.0,1,1,4,2
1.25,1,0,2,2
1.125,1,0,14,2
1,0,0,1,2
1.3,3,0,5,2
1.4,5,0,10,2
1.04166666667,2,0,11,2
1.5,2,0,10,2
1.5,2,0,3,2
1.625,2,0,1,2
1,1,0,2,2
1.5,2,0,6,2
1.75,1,0,9,2
1.41666666667,3,0,5,2
1.4,5,0,10,2
1.375,1,0,5,2
1,1,0,3,2
1.125,1,0,9,2
1,0,0,12,2
1.125,1,0,2,2
0.375,0,1,0,2
1.25,2,0,9,2
1.25,4,0,11,2
1.4,5,0,10,2
1.25,1,0,5,2
1.33333333333,3,0,8,2
1,0,0,1,2
1.125,2,0,6,2
1.375,1,0,6,2
1.0,2,1,2,2
0.833333333333,0,3,4,2
1.25,2,0,3,2
1.125,2,0,10,2
1.375,2,1,9,2
1.25,2,1,8,2
1.0625,3,1,5,2
1.125,1,0,10,2
1.75,0,0,1,2
0.9375,1,1,7,2
1,0,0,1,2
1.25,1,0,3,2
1.25,5,0,6,2
1.0,1,1,3,2
1.10416666667,4,2,8,2
1.5,0,0,10,2
1.875,1,0,3,2
1.75,2,1,12,2
1.25,2,0,1,2
0.5625,0,1,5,2
1.25,2,1,6,2
1.20833333333,3,0,4,2
1.25,3,1,11,2
1,0,0,1,2
0.75,0,1,5,2
1.3125,4,1,5,2
1.5,1,1,5,2
1,0,0,6,2
1.04166666667,3,1,7,2
1.125,1,0,2,2
0.708333333333,1,3,14,2
1,0,0,0,2
1.0625,2,1,4,2
0.916666666667,2,2,3,2
0.96875,2,1,8,2
1.5,1,0,3,2
1,0,0,1,2
1.125,2,0,3,2
1.25,1,0,1,2
1.125,2,2,8,2
1.625,1,0,5,2
1.125,2,1,6,2
1.875,1,0,2,2
1.5,1,1,2,2
1,0,0,1,2
1.41666666667,3,0,9,2
1,0,0,2,2
1.125,1,0,9,2
1.5,2,0,5,2
0.875,1,1,14,2
1,1,0,2,2
0.875,1,0,3,2
1.20833333333,1,1,0,2
1.625,1,0,4,2
1.5,4,0,3,2
0.8125,1,1,0,2
1.125,1,0,0,2
1.125,1,0,1,2
1.25,2,1,3,2
0.375,1,1,8,2
1,0,0,5,2
0.8125,0,1,0,2
1,0,0,3,2
1.0,0,0,8,2
1.0,1,3,10,2
1,0,0,1,2
1.21875,4,0,6,2
1.375,2,0,5,2
1.33333333333,2,0,4,2
1.625,0,0,2,2
1.5,3,0,8,2
1.125,1,0,2,2
1.25,4,0,6,2
1.125,1,0,0,2
1.46875,3,0,10,2
1.3,4,1,14,2
1,0,0,0,2
1.375,1,0,12,2
1.375,1,0,1,2
0.75,0,1,1,2
1.1875,2,0,11,2
1,1,0,6,2
1.5,4,0,3,2
1.125,0,1,2,2
1,0,0,3,2
1,0,0,9,2
0.875,1,1,5,2
1.5,1,0,6,2
1,0,0,3,2
1,0,0,1,2
1,0,0,3,2
1,0,0,8,2
0.96875,2,1,6,2
1.125,1,0,6,2
1,0,0,4,2
0.791666666667,0,2,4,2
1.625,1,0,2,2
1.625,2,0,6,2
1.5625,2,0,2,2
1.25,2,2,14,2
0.53125,0,3,7,2
1.21875,3,0,8,2
1,0,0,4,2
1.0625,3,2,9,2
1.08333333333,1,2,6,2
1.4375,2,0,5,2
1.0625,3,4,8,2
1.20833333333,2,1,3,2
1.3125,1,0,9,2
1,0,0,2,2
1.5625,2,0,1,2
1,0,0,4,2
1,0,0,4,2
1.375,1,0,13,2
0.875,1,1,2,2
1.125,2,0,2,2
0.375,0,1,5,2
1,0,0,1,2
1.28125,2,0,5,2
1.3125,3,0,13,2
1,0,0,6,2
0.9375,1,1,9,2
1,0,0,4,2
